Loc_ID,Project,latitude,longitude,Status,Building Type
1042938277,Coleman,31.82474273,-99.43106294,Unserved,Residential
1042938280,Coleman,31.8244807,-99.42803964,Unserved,Home
1042938288,Coleman,31.82173743,-99.43157899,Unserved,Residential
1042938292,Coleman,31.80731109,-99.41784552,Unserved,CAI
1042938294,Coleman,31.81514887,-99.42726256,Unserved,Home
1042938296,Coleman,31.82215757,-99.42859069,Unserved,Residential
1042938305,Coleman,31.82691295,-99.43705154,Unserved,Home
1042938309,Coleman,31.82572683,-99.42582832,Unserved,Residential
1042938313,Coleman,31.81790105,-99.4166904,Unserved,Home
1042938324,Coleman,31.82523188,-99.42976771,Unserved,Residential
1042938327,Coleman,31.82274753,-99.4366454,Unserved,Home
1414637526,Coleman,31.82038039,-99.43112895,Unserved,Residential
1414637534,Coleman,31.82077733,-99.4196897,Unserved,Residential
1414637544,Coleman,31.82378763,-99.4246012,Unserved,Home
1414637547,Coleman,31.81817117,-99.41732357,Unserved,Residential
1414637550,Coleman,31.81566782,-99.42217805,Unserved,CAI
1414637557,Coleman,31.82864612,-99.42779551,Unserved,Home
1414637559,Coleman,31.82768702,-99.43440128,Unserved,Residential
1414637561,Coleman,31.83695895,-99.42586232,Unserved,Home
1414637566,Coleman,32.07397065,-99.2036171,Unserved,Residential
1414637569,Coleman,31.8134616,-99.42716755,Unserved,Home
1414637576,Coleman,31.82431179,-99.43044588,Unserved,Residential
1414637579,Coleman,31.83076233,-99.42885162,Unserved,Home
1414637580,Coleman,31.84178743,-99.42795653,Unserved,Residential
1414637585,Coleman,31.81922728,-99.41393413,Unserved,Residential
1414637587,Coleman,31.81914027,-99.41472821,Unserved,Home
1414637598,Coleman,31.82768202,-99.43018485,Unserved,Residential
1414637601,Coleman,31.82651891,-99.42687342,Unserved,CAI
1414637603,Coleman,31.81666192,-99.42258909,Unserved,Home
1414637608,Coleman,31.82415077,-99.43150699,Unserved,Residential
1414637613,Coleman,31.82321168,-99.41994573,Unserved,Home
1414637617,Coleman,31.82124748,-99.42246708,Unserved,Residential
1414637623,Coleman,31.82431179,-99.42912375,Unserved,Home
1414637630,Coleman,31.81727708,-99.4196347,Unserved,Residential
1414637647,Coleman,31.81654891,-99.41855169,Unserved,Home
1414637651,Coleman,31.81130149,-99.4306458,Unserved,Residential
1414637652,Coleman,31.81015737,-99.42222306,Unserved,Residential
1414637654,Coleman,31.82097135,-99.42008984,Unserved,Home
1414637656,Coleman,31.81291755,-99.42589032,Unserved,Residential
1414637661,Coleman,31.81504886,-99.43036287,Unserved,CAI
1414637669,Coleman,31.81719107,-99.42941278,Unserved,Home
1414637671,Coleman,31.8234916,-99.41975671,Unserved,Residential
1414637673,Coleman,31.82776103,-99.42607844,Unserved,Home
1414637676,Coleman,31.82835219,-99.42797353,Unserved,Residential
1414637681,Coleman,31.7734206,-99.69430627,Unserved,Home
1414637687,Coleman,31.81311267,-99.4286846,Unserved,Residential
1414637689,Coleman,31.81806616,-99.42970671,Unserved,Home
1414637691,Coleman,31.82696295,-99.42585132,Unserved,Residential
1414637694,Coleman,31.82958721,-99.42776751,Unserved,Residential
1414637700,Coleman,31.81728708,-99.42678941,Unserved,Home
1414637706,Coleman,31.82607196,-99.43250109,Unserved,Residential
1414637707,Coleman,31.81712707,-99.42605644,Unserved,CAI
1414637710,Coleman,31.81304866,-99.42835167,Unserved,Home
1414637713,Coleman,31.82174143,-99.4256233,Unserved,Residential
1414637717,Coleman,31.8154528,-99.42276201,Unserved,Home
1414637729,Coleman,31.82952621,-99.42983972,Unserved,Residential
1414637734,Coleman,31.81384764,-99.42221206,Unserved,Home
1414637748,Coleman,31.81789004,-99.41730657,Unserved,Residential
1414637750,Coleman,32.07317867,-99.20918475,Unserved,Home
1414637752,Coleman,31.81506286,-99.41445128,Unserved,Residential
1414637758,Coleman,31.80701106,-99.42026786,Unserved,Residential
1414637763,Coleman,31.82835719,-99.42783452,Unserved,Home
1414637765,Coleman,31.82691695,-99.41890663,Unserved,Residential
1414637769,Coleman,31.82327168,-99.43126796,Unserved,CAI
1472551689,Coleman,31.76089134,-99.64202304,Unserved,Home
1472551790,Coleman,31.77907726,-99.71141298,Unserved,Residential
1472551794,Coleman,31.77821018,-99.71390613,Unserved,Home
1472551981,Coleman,31.81365762,-99.39944578,Unserved,Residential
1472551987,Coleman,31.81269652,-99.39919575,Unserved,Home
1472551988,Coleman,31.81274753,-99.39979071,Unserved,Residential
1472551990,Coleman,31.81080634,-99.39951779,Unserved,Home
1472551991,Coleman,31.81232159,-99.39840168,Unserved,Residential
1472551992,Coleman,31.80991225,-99.39797353,Unserved,Residential
1472551993,Coleman,31.81056731,-99.3976905,Unserved,Home
1472552000,Coleman,31.8264319,-99.42780152,Unserved,Residential
1472552002,Coleman,31.82670193,-99.43432327,Unserved,CAI
1472552003,Coleman,31.82684194,-99.43006784,Unserved,Home
1472552004,Coleman,31.82685894,-99.43074081,Unserved,Residential
1472552005,Coleman,31.82669892,-99.4306628,Unserved,Home
1472552006,Coleman,31.82660192,-99.42339017,Unserved,Residential
1472552007,Coleman,31.82632799,-99.43597833,Unserved,Home
1472552008,Coleman,31.82653191,-99.42708954,Unserved,Residential
1472552009,Coleman,31.82663792,-99.42711255,Unserved,Home
1472552012,Coleman,31.8264719,-99.41828966,Unserved,Residential
1472552013,Coleman,31.82607896,-99.41804064,Unserved,Residential
1472552014,Coleman,31.82612697,-99.41893963,Unserved,Home
1472552015,Coleman,31.82562082,-99.41953979,Unserved,Residential
1472552016,Coleman,31.8264429,-99.41955179,Unserved,CAI
1472552017,Coleman,31.82672193,-99.41895663,Unserved,Home
1472552021,Coleman,31.82598885,-99.42005184,Unserved,Residential
1472552034,Coleman,31.81521788,-99.41800164,Unserved,Home
1472552035,Coleman,31.81513787,-99.41847868,Unserved,Residential
1472552060,Coleman,31.83738209,-99.43035187,Unserved,Home
1472552061,Coleman,31.83769102,-99.42957879,Unserved,Residential
1472552062,Coleman,31.83753701,-99.42953479,Unserved,Home
1472552063,Coleman,31.83756801,-99.42988472,Unserved,Residential
1472552091,Coleman,31.86113247,-99.41488422,Unserved,Residential
1472552092,Coleman,31.857427,-99.41721256,Unserved,Home
1472552116,Coleman,31.907492,-99.46195193,Unserved,Residential
1472552137,Coleman,31.84314767,-99.43103494,Unserved,CAI
1472552139,Coleman,31.84354261,-99.42974071,Unserved,Home
1472552145,Coleman,31.81696795,-99.42226706,Unserved,Residential
1472552146,Coleman,31.81498675,-99.42271701,Unserved,Home
1472552147,Coleman,31.81660192,-99.42220106,Unserved,Residential
1472552194,Coleman,31.96026838,-99.54206204,Unserved,Home
1472552239,Coleman,31.89606096,-99.40123996,Unserved,Residential
1472552266,Coleman,31.82753001,-99.42049588,Unserved,Home
1472552267,Coleman,31.82002136,-99.42921276,Unserved,Residential
1472552268,Coleman,31.82050731,-99.42922376,Unserved,Residential
1472552269,Coleman,31.82071133,-99.42923476,Unserved,Home
1472552270,Coleman,31.8204373,-99.43030187,Unserved,Residential
1472552293,Coleman,31.80903726,-99.42105694,Unserved,CAI
1472552294,Coleman,31.81115147,-99.41933477,Unserved,Home
1472552296,Coleman,31.82493775,-99.4176345,Unserved,Residential
1472552297,Coleman,31.82302766,-99.41986772,Unserved,Home
1472552299,Coleman,31.82298655,-99.41690643,Unserved,Residential
1472552304,Coleman,31.82421278,-99.42084082,Unserved,Home
1472552306,Coleman,31.82332169,-99.41945678,Unserved,Residential
1472552307,Coleman,31.82382764,-99.41690143,Unserved,Home
1472552308,Coleman,31.81578683,-99.42532837,Unserved,Residential
1472552314,Coleman,31.81486274,-99.42774051,Unserved,Residential
1472552315,Coleman,31.81480774,-99.42829066,Unserved,Home
1472552316,Coleman,31.81510787,-99.4286896,Unserved,Residential
1472552317,Coleman,31.81510687,-99.42751759,Unserved,CAI
1472552318,Coleman,31.81575883,-99.42676241,Unserved,Home
1472552319,Coleman,31.81504186,-99.42542338,Unserved,Residential
1472552320,Coleman,31.8154418,-99.42723456,Unserved,Home
1472552322,Coleman,31.82680194,-99.43113495,Unserved,Residential
1472552323,Coleman,31.82494875,-99.43127396,Unserved,Home
1472552324,Coleman,31.82531289,-99.43145198,Unserved,Residential
1472552325,Coleman,31.82494075,-99.4316289,Unserved,Home
1472552326,Coleman,31.82596685,-99.43441728,Unserved,Residential
1472552327,Coleman,31.82680094,-99.43459529,Unserved,Residential
1472552328,Coleman,31.82513887,-99.43477321,Unserved,Home
1472552360,Coleman,31.81993125,-99.42540138,Unserved,Residential
1472552367,Coleman,31.81804116,-99.4256563,Unserved,CAI
1472552368,Coleman,31.81804716,-99.42604544,Unserved,Home
1472552369,Coleman,31.82033039,-99.4266064,Unserved,Residential
1472552377,Coleman,31.82772703,-99.4256673,Unserved,Home
1472552378,Coleman,31.82793105,-99.42581232,Unserved,Residential
1472552379,Coleman,31.82869112,-99.42633447,Unserved,Home
1472552380,Coleman,31.82780004,-99.43049588,Unserved,Residential
1472552381,Coleman,31.82835119,-99.43050189,Unserved,Home
1472552382,Coleman,31.82858711,-99.43020186,Unserved,Residential
1472552383,Coleman,31.82865012,-99.43040688,Unserved,Residential
1472552384,Coleman,31.82763102,-99.42914575,Unserved,Home
1472552385,Coleman,31.82797605,-99.4296957,Unserved,Residential
1472552386,Coleman,31.82788604,-99.42943978,Unserved,CAI
1472552387,Coleman,31.82825218,-99.42906274,Unserved,Home
1472552388,Coleman,31.82851811,-99.42996273,Unserved,Residential
1472552389,Coleman,31.82859611,-99.4296177,Unserved,Home
1472552390,Coleman,31.82774803,-99.42757359,Unserved,Residential
1472552405,Coleman,31.82938729,-99.42853469,Unserved,Home
1472552407,Coleman,31.83487174,-99.42848968,Unserved,Residential
1472552428,Coleman,31.83513787,-99.42999073,Unserved,Home
1472552434,Coleman,31.83080234,-99.42008484,Unserved,Residential
1472552437,Coleman,31.83288154,-99.42870161,Unserved,Residential
1472552448,Coleman,31.81234159,-99.42770151,Unserved,Home
1472552449,Coleman,31.81238159,-99.42550139,Unserved,Residential
1472552450,Coleman,31.81258051,-99.42520636,Unserved,CAI
1472552451,Coleman,31.81415777,-99.42553439,Unserved,Home
1472552452,Coleman,31.81400676,-99.42543938,Unserved,Residential
1472552455,Coleman,31.81209056,-99.4266284,Unserved,Home
1472552456,Coleman,31.81411777,-99.42709054,Unserved,Residential
1472552457,Coleman,31.81394765,-99.4276235,Unserved,Home
1472552458,Coleman,31.81376763,-99.42715655,Unserved,Residential
1472552465,Coleman,31.81334769,-99.42770151,Unserved,Home
1472552466,Coleman,31.81312167,-99.42776751,Unserved,Residential
1472552467,Coleman,31.81328768,-99.42719055,Unserved,Residential
1472552468,Coleman,31.81398765,-99.4296907,Unserved,Home
1472552470,Coleman,31.81379863,-99.42827366,Unserved,Residential
1472552478,Coleman,31.8304373,-99.42987872,Unserved,CAI
1472552479,Coleman,31.83056131,-99.42941278,Unserved,Home
1472552480,Coleman,31.83070733,-99.4296677,Unserved,Residential
1472552481,Coleman,31.8304303,-99.43009584,Unserved,Home
1472552482,Coleman,31.83076733,-99.42871261,Unserved,Residential
1472552483,Coleman,31.83056731,-99.42873461,Unserved,Home
1472552537,Coleman,31.817447,-99.41090183,Unserved,Residential
1472552538,Coleman,31.81572183,-99.40889062,Unserved,Home
1472552539,Coleman,31.81775603,-99.40912875,Unserved,Residential
1472552540,Coleman,31.81756201,-99.41045188,Unserved,Residential
1472552542,Coleman,31.82381664,-99.42393913,Unserved,Home
1472552543,Coleman,31.8244067,-99.42349518,Unserved,Residential
1472552544,Coleman,31.82570183,-99.4236891,Unserved,CAI
1472552545,Coleman,31.82508086,-99.42389512,Unserved,Home
1472552546,Coleman,31.82426178,-99.42455629,Unserved,Residential
1472552547,Coleman,31.82404076,-99.42603944,Unserved,Home
1472552548,Coleman,31.82427778,-99.42588932,Unserved,Residential
1472552549,Coleman,31.82474173,-99.42502334,Unserved,Home
1472552550,Coleman,31.82592785,-99.42600144,Unserved,Residential
1472552551,Coleman,31.82566682,-99.42543938,Unserved,Home
1472552552,Coleman,31.82582684,-99.42483922,Unserved,Residential
1472552553,Coleman,31.82595185,-99.42504534,Unserved,Residential
1472552554,Coleman,31.82595785,-99.42443428,Unserved,Home
1472552555,Coleman,31.82582784,-99.42694543,Unserved,Residential
1472552556,Coleman,31.82582284,-99.4266844,Unserved,CAI
1472552557,Coleman,31.82617897,-99.4266844,Unserved,Home
1472552558,Coleman,31.82469672,-99.42702854,Unserved,Residential
1472552559,Coleman,31.82510087,-99.42649548,Unserved,Home
1472552560,Coleman,31.82522688,-99.4266394,Unserved,Residential
1472552561,Coleman,31.80821118,-99.42634547,Unserved,Home
1472552562,Coleman,31.8094972,-99.42550139,Unserved,Residential
1472552563,Coleman,31.80951121,-99.42696743,Unserved,Home
1472552564,Coleman,31.80999125,-99.42746758,Unserved,Residential
1472552565,Coleman,31.80952121,-99.42421226,Unserved,Residential
1472552570,Coleman,31.81398765,-99.41708954,Unserved,Home
1472552571,Coleman,31.81413277,-99.4186406,Unserved,Residential
1472552572,Coleman,31.81434079,-99.41853969,Unserved,CAI
1472552573,Coleman,31.81418777,-99.41750159,Unserved,Home
1472552574,Coleman,31.81364162,-99.41512335,Unserved,Residential
1472552575,Coleman,31.81406776,-99.41645648,Unserved,Home
1472552576,Coleman,31.81334769,-99.41449028,Unserved,Residential
1472552577,Coleman,31.81080634,-99.42940678,Unserved,Home
1472552578,Coleman,31.81161842,-99.42878461,Unserved,Residential
1472552579,Coleman,31.8134416,-99.42954579,Unserved,Home
1472552580,Coleman,31.8134676,-99.43051289,Unserved,Residential
1472552581,Coleman,31.8134586,-99.43014085,Unserved,Residential
1472552582,Coleman,31.81252151,-99.42976771,Unserved,Home
1472552583,Coleman,31.81252251,-99.42898463,Unserved,Residential
1472552584,Coleman,31.81255751,-99.42920176,Unserved,CAI
1472552585,Coleman,31.81229258,-99.42824066,Unserved,Home
1472552598,Coleman,31.8304413,-99.43585632,Unserved,Residential
1472552599,Coleman,31.82987124,-99.43705654,Unserved,Home
1472552601,Coleman,31.82833819,-99.43958479,Unserved,Residential
1472552604,Coleman,31.82885714,-99.44089082,Unserved,Home
1472552606,Coleman,31.83017037,-99.43952879,Unserved,Residential
1472552608,Coleman,31.82890115,-99.43957879,Unserved,Home
1472552610,Coleman,31.82980624,-99.43951779,Unserved,Residential
1472552611,Coleman,31.82860112,-99.43955679,Unserved,Residential
1472552612,Coleman,31.82760202,-99.43828466,Unserved,Home
1472552613,Coleman,31.82764702,-99.43741258,Unserved,Residential
1472552614,Coleman,31.82915727,-99.43724556,Unserved,CAI
1472552615,Coleman,31.82775603,-99.4366174,Unserved,Home
1472552616,Coleman,31.81139649,-99.41539537,Unserved,Residential
1472552617,Coleman,31.80987224,-99.41538437,Unserved,Home
1472552620,Coleman,31.81059031,-99.41740658,Unserved,Residential
1472552622,Coleman,31.81073133,-99.41708954,Unserved,Home
1472552623,Coleman,31.80977123,-99.41586732,Unserved,Residential
1472552624,Coleman,31.80998225,-99.41587332,Unserved,Home
1472552626,Coleman,31.81050731,-99.41576731,Unserved,Residential
1472552627,Coleman,31.81126748,-99.41795653,Unserved,Residential
1472552628,Coleman,31.81088034,-99.41871761,Unserved,Home
1472552629,Coleman,31.8094772,-99.41286702,Unserved,Residential
1472552630,Coleman,31.8114474,-99.41476721,Unserved,CAI
1472552631,Coleman,31.81090035,-99.4136951,Unserved,Home
1472552668,Coleman,31.82327168,-99.42879061,Unserved,Residential
1472552669,Coleman,31.82290755,-99.42857869,Underserved,Home
1472552670,Coleman,31.82251051,-99.42993973,Underserved,Residential
1472552671,Coleman,31.82170643,-99.42753959,Underserved,Home
1472552672,Coleman,31.8214474,-99.42841268,Underserved,Residential
1472552673,Coleman,31.8214564,-99.42853969,Underserved,Home
1472552674,Coleman,31.82259151,-99.42883462,Underserved,Residential
1472552675,Coleman,31.8224005,-99.42942878,Underserved,Residential
1472552676,Coleman,31.82230659,-99.42843968,Underserved,Home
1472552686,Coleman,31.80766102,-99.43024586,Underserved,Residential
1472552688,Coleman,31.80738109,-99.42813465,Underserved,CAI
1472552689,Coleman,31.80532189,-99.42682342,Underserved,Home
1472552690,Coleman,31.80757701,-99.42727856,Underserved,Residential
1472552691,Coleman,31.80717107,-99.43058989,Underserved,Home
1472552697,Coleman,31.80200656,-99.42849568,Underserved,Residential
1472552698,Coleman,31.80300666,-99.42591733,Underserved,Home
1472552700,Coleman,31.80326168,-99.4286346,Underserved,Residential
1472552701,Coleman,31.80251251,-99.42856269,Underserved,Home
1472552704,Coleman,31.80329668,-99.42500634,Underserved,Residential
1042934229,Coleman,31.81801816,-99.41137397,Underserved,Residential
1042934230,Coleman,31.8294102,-99.42883962,Underserved,Home
1042934234,Coleman,31.82836719,-99.41834567,Underserved,Residential
1042934243,Coleman,31.82791005,-99.42759559,Underserved,CAI
1042934249,Coleman,31.81933729,-99.43115695,Underserved,Home
1042934253,Coleman,31.81829718,-99.42683442,Underserved,Residential
1042934266,Coleman,31.82435179,-99.43183492,Underserved,Home
1042934270,Coleman,31.81464672,-99.42903974,Underserved,Residential
1042934272,Coleman,31.82431779,-99.43156799,Underserved,Home
1042934273,Coleman,31.81402276,-99.42034087,Underserved,Residential
1042934278,Coleman,31.80708106,-99.41696743,Underserved,Home
1042934280,Coleman,31.81469872,-99.41997373,Underserved,Residential
1042934305,Coleman,31.827467,-99.43248908,Underserved,Residential
1042934316,Coleman,31.82017637,-99.43371711,Underserved,Home
1042934320,Coleman,31.82588684,-99.43540638,Underserved,Residential
1042934323,Coleman,31.82212157,-99.43789052,Underserved,CAI
1042934333,Coleman,31.81378063,-99.4266394,Underserved,Home
1042934334,Coleman,31.81103646,-99.42953979,Underserved,Residential
1042934345,Coleman,31.82696895,-99.43384012,Underserved,Home
1042934348,Coleman,31.82658291,-99.43114095,Underserved,Residential
1042934353,Coleman,31.82393165,-99.4286566,Underserved,Home
1042934366,Coleman,31.82593785,-99.43116795,Underserved,Residential
1042934367,Coleman,31.82474673,-99.41750659,Underserved,Home
1042934369,Coleman,31.81662792,-99.41971271,Underserved,Residential
1042934370,Coleman,31.82172743,-99.43204504,Underserved,Residential
1042934373,Coleman,31.8234216,-99.43180192,Underserved,Home
1042934374,Coleman,31.81175743,-99.42904574,Underserved,Residential
1042934378,Coleman,31.85814817,-99.41485122,Underserved,CAI
1042934379,Coleman,31.81433179,-99.42974571,Underserved,Home
1042934383,Coleman,31.84110047,-99.43422826,Underserved,Residential
1042934392,Coleman,31.81506086,-99.42639547,Underserved,Home
1042934394,Coleman,31.82836219,-99.41955179,Underserved,Residential
1042934396,Coleman,31.81256851,-99.4276845,Underserved,Home
1042934405,Coleman,31.81576783,-99.41409024,Underserved,Residential
1042934417,Coleman,31.82487174,-99.42705654,Underserved,Home
1042934434,Coleman,31.8294112,-99.42922376,Underserved,Residential
1042934438,Coleman,31.81712007,-99.41573931,Underserved,Residential
1042934439,Coleman,31.82517087,-99.42920676,Underserved,Home
1042934447,Coleman,31.81515787,-99.42049088,Underserved,Residential
1042934460,Coleman,32.07223058,-99.20989572,Underserved,CAI
1042934462,Coleman,31.81260752,-99.42718955,Underserved,Home
1042934464,Coleman,31.81576783,-99.4276455,Underserved,Residential
1042934467,Coleman,31.81510687,-99.42271701,Underserved,Home
1042934470,Coleman,31.81921228,-99.41607344,Underserved,Residential
1042934471,Coleman,31.81750101,-99.42974571,Underserved,Home
1042934472,Coleman,31.81369762,-99.41630147,Underserved,Residential
1042934474,Coleman,31.82474173,-99.43206704,Underserved,Home
1042934475,Coleman,31.82383664,-99.43110695,Underserved,Residential
1042934481,Coleman,31.81479673,-99.4286956,Underserved,Residential
1042934489,Coleman,31.81654791,-99.41677841,Underserved,Home
1042934490,Coleman,31.81874613,-99.4186286,Underserved,Residential
1042934491,Coleman,31.82834719,-99.42003484,Underserved,CAI
1042934497,Coleman,31.82627798,-99.43273401,Underserved,Home
1042934502,Coleman,31.8094372,-99.4086676,Underserved,Residential
1042934506,Coleman,31.81953021,-99.41520636,Underserved,Home
1042934507,Coleman,31.82092135,-99.4186016,Underserved,Residential
1042934508,Coleman,31.83073233,-99.43247308,Underserved,Home
1042934511,Coleman,31.827431,-99.42549038,Underserved,Residential
1042934518,Coleman,31.81836119,-99.42875661,Underserved,Home
1042934534,Coleman,31.81872213,-99.41927376,Underserved,Residential
1042934537,Coleman,31.80902026,-99.43152899,Underserved,Residential
1042934542,Coleman,31.82985824,-99.43488422,Underserved,Home
1042934545,Coleman,31.81881814,-99.42238407,Underserved,Residential
1042934549,Coleman,31.8434116,-99.4296127,Underserved,CAI
1042934553,Coleman,31.82313667,-99.42742858,Underserved,Home
1042934555,Coleman,31.84661792,-99.41473421,Underserved,Residential
1042934558,Coleman,31.81747,-99.41970671,Underserved,Home
1042934562,Coleman,31.81293755,-99.42909074,Underserved,Residential
1042934565,Coleman,31.81700606,-99.41670641,Underserved,Home
1042934566,Coleman,31.82313267,-99.42546238,Underserved,Residential
1042934567,Coleman,31.80783804,-99.41678441,Underserved,Home
1042934573,Coleman,31.80082134,-99.4146902,Underserved,Residential
1042934575,Coleman,31.82882714,-99.43938977,Underserved,Residential
1042934576,Coleman,31.82693895,-99.43444028,Underserved,Home
1042934578,Coleman,31.81836619,-99.42583932,Underserved,Residential
1042934596,Coleman,31.81336869,-99.41737357,Underserved,CAI
1042934611,Coleman,31.82504286,-99.42338417,Underserved,Home
1042934640,Coleman,31.82135249,-99.42218405,Underserved,Residential
1042934642,Coleman,31.82583184,-99.42353419,Underserved,Home
1042934643,Coleman,31.83291255,-99.42894063,Underserved,Residential
1042934647,Coleman,31.82652091,-99.42933977,Underserved,Home
1042934649,Coleman,31.81472173,-99.4296567,Underserved,Residential
1042934650,Coleman,31.81873213,-99.42706254,Underserved,Home
1042934654,Coleman,31.81291755,-99.43059089,Underserved,Residential
1042934655,Coleman,31.81988024,-99.42270601,Underserved,Residential
1042934657,Coleman,31.80901226,-99.40748458,Underserved,Home
1042934667,Coleman,31.82471673,-99.41780652,Underserved,Residential
1042934673,Coleman,31.82761802,-99.41845168,Underserved,CAI
1042934682,Coleman,31.81381164,-99.42646748,Underserved,Home
1042934688,Coleman,31.81430879,-99.41948478,Underserved,Residential
1042934697,Coleman,31.98553081,-99.63090683,Underserved,Home
1042934701,Coleman,31.81820718,-99.4176345,Underserved,Residential
1042934706,Coleman,31.8284671,-99.43994573,Underserved,Home
1042934707,Coleman,31.81454171,-99.41451229,Underserved,Residential
1042934711,Coleman,31.82761102,-99.42757859,Underserved,Home
1042934715,Coleman,31.81036239,-99.40884062,Underserved,Residential
1042934717,Coleman,31.8204683,-99.41748458,Underserved,Residential
1042934721,Coleman,31.81370063,-99.41579531,Underserved,Home
1042934726,Coleman,31.81832019,-99.43012885,Underserved,Residential
1042934733,Coleman,31.81616197,-99.41901274,Underserved,CAI
1042934736,Coleman,31.82213757,-99.42643448,Underserved,Home
1042934737,Coleman,31.83027738,-99.4306678,Underserved,Residential
1042934739,Coleman,31.81212057,-99.42582832,Underserved,Home
1042934740,Coleman,31.81700606,-99.41772851,Underserved,Residential
1042934750,Coleman,31.81611897,-99.42214005,Underserved,Home
1042934754,Coleman,31.81215757,-99.42539037,Underserved,Residential
1042934761,Coleman,31.82493175,-99.4276455,Underserved,Home
1042934762,Coleman,31.817481,-99.41945678,Underserved,Residential
1042934771,Coleman,31.82865212,-99.41927376,Underserved,Residential
1042934772,Coleman,31.82937129,-99.42955679,Underserved,Home
1042934776,Coleman,31.82219757,-99.4186906,Underserved,Residential
1042934781,Coleman,31.84662892,-99.4136401,Underserved,CAI
1042934787,Coleman,31.81788604,-99.42680642,Underserved,Home
1042934792,Coleman,31.81223258,-99.39806264,Underserved,Residential
1042934793,Coleman,31.81480074,-99.422695,Underserved,Home
1042934795,Coleman,31.81914627,-99.41633947,Underserved,Residential
1042934799,Coleman,31.82627798,-99.43214505,Underserved,Home
1042934806,Coleman,31.84277853,-99.43306214,Underserved,Residential
1042934808,Coleman,31.81960022,-99.42050689,Underserved,Home
1042934814,Coleman,31.84561882,-99.40956279,Underserved,Residential
1042934822,Coleman,31.81558781,-99.41757859,Underserved,Residential
1042934827,Coleman,31.88134649,-99.40400624,Underserved,Home
1042934829,Coleman,31.81314267,-99.41534037,Underserved,Residential
1042934830,Coleman,31.8144717,-99.43152399,Underserved,CAI
1042934831,Coleman,31.81061132,-99.42959079,Underserved,Home
1042934832,Coleman,31.81625198,-99.42684542,Underserved,Residential
1042934835,Coleman,31.82880114,-99.43027886,Underserved,Home
1042934840,Coleman,31.8164409,-99.42272801,Underserved,Residential
1042934843,Coleman,31.80954721,-99.41557839,Underserved,Home
1042934848,Coleman,31.84405876,-99.41046288,Underserved,Residential
1042934850,Coleman,31.81938729,-99.43247808,Underserved,Home
1042934854,Coleman,31.81606196,-99.4186896,Underserved,Residential
1042934858,Coleman,31.89552281,-99.40504034,Underserved,Residential
1042934860,Coleman,31.81557181,-99.41718955,Underserved,Home
1042934861,Coleman,31.81663792,-99.41570131,Underserved,Residential
1042934865,Coleman,31.76313167,-99.41726756,Underserved,CAI
1042934866,Coleman,31.89698095,-99.39742858,Underserved,Home
1042934868,Coleman,31.81457771,-99.42274501,Underserved,Residential
1042934878,Coleman,31.82937729,-99.43736757,Underserved,Home
1042934881,Coleman,31.83081134,-99.432656,Underserved,Residential
1042934898,Coleman,31.82264152,-99.42782352,Underserved,Home
1042934901,Coleman,31.8134166,-99.42943978,Underserved,Residential
1042934912,Coleman,31.81708606,-99.41801764,Underserved,Home
1042934913,Coleman,31.81902126,-99.4196347,Underserved,Residential
1042934915,Coleman,31.8154728,-99.42686242,Underserved,Residential
1042934925,Coleman,31.81897715,-99.4216129,Underserved,Home
1042934927,Coleman,31.81892715,-99.42251209,Underserved,Residential
1042934930,Coleman,31.84699095,-99.43700654,Underserved,CAI
1042934932,Coleman,31.82608796,-99.42649048,Underserved,Home
1042934935,Coleman,31.81560182,-99.41737857,Underserved,Residential
1042934936,Coleman,31.82835619,-99.41800664,Underserved,Home
1042934942,Coleman,31.9684311,-99.61889062,Underserved,Residential
1042934955,Coleman,31.81652891,-99.41806264,Underserved,Home
1042934956,Coleman,31.81394765,-99.4186786,Underserved,Residential
1042934959,Coleman,31.81316067,-99.4156173,Underserved,Home
1042934969,Coleman,31.8214714,-99.4216239,Underserved,Residential
1042934972,Coleman,31.81472873,-99.41678441,Underserved,Residential
1042934973,Coleman,31.81494275,-99.41804064,Underserved,Home
1042934989,Coleman,31.82264652,-99.4396957,Underserved,Residential
1042934994,Coleman,31.82180744,-99.42677841,Underserved,CAI
1042935001,Coleman,31.82653191,-99.43430127,Underserved,Home
1042935009,Coleman,31.81367162,-99.41607844,Underserved,Residential
1042935010,Coleman,31.81742,-99.42873961,Underserved,Home
1042935012,Coleman,31.82521288,-99.43005184,Underserved,Residential
1042935015,Coleman,31.82609196,-99.4236891,Underserved,Home
1042935032,Coleman,31.81921828,-99.41927376,Underserved,Residential
1042935039,Coleman,31.82385764,-99.41634547,Underserved,Home
1042935043,Coleman,31.82092835,-99.42548438,Underserved,Residential
1042935045,Coleman,31.81660892,-99.4216629,Underserved,Residential
1042935048,Coleman,31.81361762,-99.42032387,Underserved,Home
1042935049,Coleman,31.82416277,-99.42336217,Underserved,Residential
1042935054,Coleman,31.80612197,-99.41701254,Underserved,CAI
1042935060,Coleman,31.81873113,-99.4256343,Underserved,Home
1042935061,Coleman,31.83075733,-99.42854569,Underserved,Residential
1042935065,Coleman,31.81168242,-99.39928476,Underserved,Home
1042935066,Coleman,31.81216157,-99.4286126,Underserved,Residential
1042935077,Coleman,31.81833819,-99.422651,Underserved,Home
1042935078,Coleman,31.83024238,-99.43037387,Underserved,Residential
